Index,Left offset,Top offset,Right offset,Bottom offset,Index of palm class
32563,12231,11950,12343,12063,3
32564,12133,12026,12233,12127,3
32565,12025,12067,12138,12180,3
32566,11930,12120,12042,12233,3
32567,11811,12188,11924,12301,3
32568,11739,12252,11839,12352,3
32569,11614,12307,11727,12420,3
32570,11525,12369,11638,12482,3
32571,11529,12262,11629,12363,3
32572,11625,12186,11737,12299,3
32573,11729,12128,11841,12241,3
32574,11811,12069,11924,12182,3
32575,11934,12007,12047,12120,3
32576,12017,11966,12117,12067,3
32577,12119,11896,12231,12010,3
32578,12225,11837,12350,11963,3
32579,12225,11722,12350,11848,3
32580,12133,11794,12233,11895,3
32581,12011,11832,12123,11946,3
32582,11909,11896,12021,12009,3
32583,11837,11956,11937,12056,3
32584,11739,12015,11839,12116,3
32585,11636,12071,11748,12184,3
32586,11521,12132,11634,12246,3
32587,11521,12015,11634,12128,3
32588,11617,11966,11729,12079,3
32589,11723,11902,11835,12016,3
32590,11820,11847,11933,11960,3
32591,11924,11807,12024,11907,3
32592,12019,11734,12119,11835,3
32593,11930,11719,12043,11832,3
32594,11816,11730,11928,11843,3
32595,11723,11783,11835,11896,3
32596,11632,11832,11744,11945,3
32597,11521,11904,11634,12017,3
32598,11530,11785,11643,11898,3
32599,11642,11749,11730,11837,3
32600,12314,11715,12426,11829,3
32601,12519,11701,12619,11801,3
32602,12417,11745,12517,11846,3
32603,12326,11803,12426,11903,3
32604,12328,11903,12441,12016,3
32605,12415,11856,12515,11957,3
32606,12519,11792,12631,11906,3
32607,12604,11729,12716,11842,3
32608,12709,11705,12809,11806,3
32609,12896,11705,12996,11806,3
32610,12803,11742,12915,11855,3
32611,12709,11784,12822,11897,3
32612,12616,11842,12729,11955,3
32613,12517,11910,12629,12023,3
32614,12413,11971,12513,12072,3
32615,12330,12018,12443,12131,3
32616,12322,12127,12434,12240,3
32617,12425,12078,12538,12191,3
32618,12521,12014,12633,12127,3
32619,12612,11965,12724,12078,3
32620,12709,11899,12822,12012,3
32621,12800,11831,12913,11944,3
32622,12906,11784,13019,11898,3
32623,12995,11729,13108,11842,3
32624,13101,11710,13201,11810,3
32625,13288,11699,13400,11813,3
32626,13205,11744,13305,11845,3
32627,13095,11787,13207,11900,3
32628,13006,11850,13118,11964,3
32629,12913,11891,13025,12004,3
32630,12817,11963,12917,12064,3
32631,12713,12019,12826,12132,3
32632,12616,12076,12728,12189,3
32633,12516,12140,12629,12253,3
32634,12419,12204,12531,12317,3
32635,12324,12255,12436,12368,3
32636,12323,12372,12423,12472,3
32637,12431,12295,12544,12409,3
32638,12518,12244,12631,12357,3
32639,12618,12178,12730,12292,3
32640,12703,12136,12815,12249,3
32641,12796,12070,12908,12183,3
32642,12904,12014,13016,12128,3
32643,13008,11959,13120,12072,3
32644,13093,11902,13205,12015,3
32645,13190,11836,13302,11949,3
32646,13292,11795,13404,11909,3
32647,13181,11968,13294,12081,3
32648,13099,12017,13211,12130,3
32649,13001,12064,13114,12177,3
32650,12908,12134,13021,12247,3
32651,12802,12189,12915,12302,3
32652,12705,12240,12817,12353,3
32653,12603,12306,12715,12419,3
32654,12520,12357,12633,12470,3
32655,12417,12423,12529,12536,3
32656,12321,12474,12434,12587,3
32657,12310,12581,12423,12694,3
32658,12423,12530,12535,12643,3
32659,12524,12466,12637,12579,3
32660,12620,12417,12732,12530,3
32661,12711,12347,12823,12460,3
32662,12804,12302,12917,12415,3
32663,12918,12262,13018,12362,3
32664,13005,12194,13118,12307,3
32665,13101,12136,13213,12249,3
32666,13190,12081,13315,12207,3
32667,13204,12194,13317,12307,3
32668,13107,12247,13219,12360,3
32669,13003,12298,13116,12411,3
32670,12904,12356,13016,12469,3
32671,12806,12421,12919,12535,3
32672,12709,12462,12821,12575,3
32673,12615,12515,12728,12628,3
32674,12717,12579,12804,12667,5
32675,12514,12590,12626,12703,3
32676,12420,12643,12533,12756,3
32677,12319,12700,12431,12813,3
32678,12317,12805,12429,12918,3
32679,12410,12756,12522,12869,3
32680,12520,12709,12620,12809,3
32681,12613,12632,12726,12745,3
32682,12808,12534,12921,12648,3
32683,12895,12473,13007,12586,3
32684,12999,12420,13111,12533,3
32685,13113,12356,13226,12469,3
32686,13206,12298,13319,12412,3
32687,13293,12354,13406,12467,3
32688,13202,12409,13315,12522,3
32689,13107,12462,13219,12576,3
32690,13003,12528,13115,12641,3
32691,12905,12584,13018,12697,3
32692,12797,12645,12910,12758,3
32693,12704,12690,12817,12803,3
32694,12619,12756,12732,12869,3
32695,12511,12818,12624,12931,3
32696,12416,12869,12529,12982,3
32697,12319,12907,12431,13020,3
32698,12611,12858,12723,12971,3
32699,12702,12809,12814,12923,3
32700,12810,12745,12922,12859,3
32701,12901,12701,13014,12814,3
32702,13002,12645,13114,12759,3
32703,13098,12590,13211,12703,3
32704,13200,12522,13312,12635,3
32705,13291,12477,13403,12591,3
32706,13217,12659,13329,12772,3
32707,13102,12707,13215,12821,3
32708,13003,12767,13115,12880,3
32709,12912,12824,13024,12938,3
32710,12814,12858,12914,12959,6
32711,12998,12869,13111,12983,3
32712,13104,12814,13217,12927,3
32713,13199,12763,13299,12863,3
32714,13193,12857,13306,12970,3
32715,10654,13434,10766,13547,3
32716,10749,13380,10862,13494,3
32717,10936,13362,11061,13487,3
32718,10838,13415,10963,13541,3
32719,10755,13485,10868,13598,3
32720,10662,13538,10775,13651,3
32721,10647,13636,10760,13749,3
32722,10751,13602,10863,13715,3
32723,10851,13536,10963,13649,3
32724,10935,13494,11060,13620,3
32725,11048,13426,11160,13539,3
32726,11139,13383,11251,13496,3
32727,11331,13394,11444,13507,3
32728,11240,13439,11353,13552,3
32729,11136,13483,11249,13596,3
32730,11045,13517,11170,13643,3
32731,10937,13583,11062,13709,3
32732,10846,13645,10959,13758,3
32733,10759,13713,10872,13826,3
32734,10662,13770,10774,13884,3
32735,10653,13881,10766,13994,3
32736,10749,13813,10861,13926,3
32737,10855,13756,10967,13869,3
32738,10950,13711,11062,13824,3
32739,11043,13643,11168,13769,3
32740,11132,13594,11257,13720,3
32741,11242,13528,11355,13641,3
32742,11344,13483,11456,13597,3
32743,11333,13605,11446,13718,3
32744,11145,13701,11257,13814,3
32745,11043,13762,11143,13863,3
32746,10946,13809,11058,13922,3
32747,10846,13866,10958,13980,3
32748,10748,13937,10861,14050,3
32749,10657,13990,10770,14103,3
32750,10672,14113,10759,14201,3
32751,10763,14064,10863,14165,3
32752,10842,13982,10954,14095,3
32753,10950,13941,11050,14042,3
32754,11053,13852,11166,13965,3
32755,11136,13811,11249,13925,3
32756,11244,13760,11357,13874,3
32757,11335,13711,11448,13825,3
32758,11339,13824,11452,13938,3
32759,11240,13865,11352,13978,3
32760,11142,13922,11255,14035,3
32761,10960,14041,11060,14142,3
32762,10865,14097,10977,14210,3
32763,10759,14165,10871,14278,3
32764,10657,14207,10770,14321,3
32765,10659,14322,10772,14436,3
32766,10748,14278,10861,14391,3
32767,10848,14216,10960,14329,3
32768,10939,14156,11051,14270,3
32769,11051,14099,11151,14200,3
32770,11148,14052,11248,14153,3
32771,11240,14003,11340,14104,3
32772,11337,13933,11450,14046,3
32773,11339,14042,11439,14142,3
32774,11242,14129,11354,14242,3
32775,11138,14161,11250,14274,3
32776,11057,14223,11170,14336,3
32777,10953,14265,11066,14378,3
32778,10854,14331,10966,14444,3
32779,10756,14391,10869,14504,3
32780,10665,14450,10778,14564,3
32781,10648,14563,10761,14676,3
32782,10750,14510,10862,14623,3
32783,10850,14440,10962,14553,3
32784,10949,14382,11062,14496,3
32785,11044,14329,11157,14442,3
32786,11144,14280,11257,14394,3
32787,11241,14219,11354,14332,3
32788,11345,14163,11458,14277,3
32789,11341,14281,11453,14394,3
32790,11235,14338,11348,14451,3
32791,11152,14376,11265,14489,3
32792,11042,14434,11155,14547,3
32793,10955,14493,11068,14606,3
32794,10858,14553,10970,14666,3
32795,10760,14614,10873,14728,3
32796,10665,14672,10778,14785,3
32797,10663,14776,10775,14890,3
32798,10750,14738,10862,14851,3
32799,10860,14668,10972,14781,3
32800,10953,14615,11066,14728,3
32801,11042,14551,11155,14664,3
32802,11135,14500,11248,14613,3
32803,11239,14447,11352,14560,3
32804,11341,14393,11453,14507,3
32805,11355,14513,11455,14613,3
32806,11247,14555,11360,14669,3
32807,11163,14611,11263,14711,3
32808,11044,14664,11157,14777,3
32809,10949,14723,11049,14824,3
32810,10849,14781,10962,14894,3
32811,10766,14847,10866,14947,3
32812,10663,14896,10775,15009,3
32813,10665,15011,10777,15124,3
32814,10760,14955,10860,15056,3
32815,10851,14900,10964,15013,3
32816,10957,14843,11070,14956,3
32817,11050,14768,11163,14882,3
32818,11152,14724,11264,14837,3
32819,11245,14679,11358,14792,3
32820,11328,14626,11440,14739,3
32821,11340,14720,11453,14833,3
32822,11247,14786,11360,14899,3
32823,11154,14834,11266,14948,3
32824,11052,14896,11165,15009,3
32825,10955,14949,11067,15063,3
32826,10853,15015,10966,15129,3
32827,10764,15073,10877,15186,3
32828,10658,15122,10771,15235,3
32829,10648,15230,10773,15356,3
32830,10764,15171,10864,15271,3
32831,10842,15120,10955,15233,3
32832,10944,15073,11057,15186,3
32833,11061,15001,11173,15114,3
32834,11145,14962,11258,15076,3
32835,11256,14905,11368,15018,3
32836,11334,14856,11446,14969,3
32837,11332,14935,11457,15061,3
32838,11243,15003,11355,15116,3
32839,11143,15067,11256,15180,3
32840,11061,15122,11173,15235,3
32841,10957,15173,11069,15286,3
32842,10859,15239,10972,15352,3
32843,10772,15301,10872,15401,3
32844,10658,15343,10770,15457,3
32845,10662,15448,10775,15561,3
32846,10755,15401,10868,15514,3
32847,10840,15354,10953,15467,3
32848,10948,15301,11061,15414,3
32849,11037,15233,11150,15346,3
32850,11141,15197,11241,15297,3
32851,11245,15127,11357,15240,3
32852,11327,15078,11452,15204,3
32853,11344,15188,11444,15289,3
32854,11257,15246,11357,15346,3
32855,11158,15305,11258,15406,3
32856,11058,15350,11171,15463,3
32857,10956,15412,11056,15512,3
32858,10855,15459,10967,15572,3
32859,10759,15531,10859,15632,3
32860,10963,15535,11063,15636,3
32861,11056,15486,11156,15587,3
32862,11160,15410,11260,15511,3
32863,11249,15365,11349,15466,3
32864,11346,15312,11446,15413,3
32865,11354,15414,11454,15515,3
32866,11259,15470,11359,15570,3
32867,11147,15536,11247,15636,3
32868,11346,15536,11446,15636,3
32869,11450,15481,11550,15581,3
32870,11543,15421,11643,15522,3
32871,11634,15370,11747,15483,3
32872,11736,15313,11848,15426,3
32873,11831,15236,11944,15349,6
32874,11939,15191,12052,15305,3
32875,12036,15153,12136,15254,3
32876,12132,15076,12244,15190,3
32877,12223,15027,12336,15141,3
32878,12231,15102,12344,15215,3
32879,12136,15187,12236,15288,3
32880,12039,15255,12139,15356,3
32881,11950,15294,12050,15394,3
32882,11829,15357,11941,15471,3
32883,11738,15415,11850,15528,3
32884,11642,15470,11755,15583,3
32885,11549,15540,11649,15641,3
32886,11740,15547,11840,15648,3
32887,11831,15479,11931,15579,3
32888,11943,15415,12043,15516,3
32889,12028,15368,12128,15469,3
32890,12119,15315,12231,15428,3
32891,12235,15279,12335,15380,3
32892,12240,15392,12340,15493,3
32893,12134,15430,12234,15531,3
32894,11934,15541,12034,15641,3
32895,12136,15547,12236,15648,3
32896,12227,15473,12339,15586,3
32897,12232,14910,12344,15024,3
32898,12130,14980,12230,15081,3
32899,12033,15019,12145,15132,3
32900,11918,15072,12031,15185,3
32901,11831,15129,11944,15243,3
32902,11740,15193,11853,15306,3
32903,11636,15251,11749,15364,3
32904,11547,15308,11647,15409,3
32905,11448,15361,11548,15462,3
32906,11437,15235,11550,15349,3
32907,11554,15197,11666,15310,3
32908,11645,15138,11757,15251,3
32909,11738,15085,11851,15198,3
32910,11829,15023,11942,15136,3
32911,11920,14965,12033,15079,3
32912,12026,14914,12139,15028,3
32913,12124,14848,12236,14962,3
32914,12230,14791,12355,14917,3
32915,12236,14678,12349,14791,3
32916,12137,14733,12249,14847,3
32917,12024,14786,12137,14900,3
32918,11935,14831,12060,14957,3
32919,11836,14895,11948,15008,3
32920,11740,14963,11853,15076,3
32921,11639,15025,11751,15138,3
32922,11543,15089,11656,15202,3
32923,11433,15140,11546,15253,3
32924,11446,15014,11558,15127,3
32925,11548,14961,11660,15074,3
32926,11626,14907,11739,15021,3
32927,11728,14856,11840,14970,3
32928,11825,14808,11938,14921,3
32929,11929,14739,12042,14853,3
32930,12018,14688,12131,14802,3
32931,12124,14618,12236,14731,3
32932,12234,14554,12359,14680,3
32933,12228,14433,12353,14559,3
32934,12133,14499,12245,14612,3
32935,12035,14569,12160,14695,3
32936,11933,14618,12046,14731,3
32937,11834,14660,11946,14774,3
32938,11734,14722,11847,14835,3
32939,11626,14788,11739,14901,3
32940,11537,14848,11650,14961,3
32941,11440,14920,11552,15033,3
32942,11450,14782,11563,14895,3
32943,11523,14730,11635,14844,3
32944,11645,14682,11758,14795,3
32945,11741,14626,11853,14739,3
32946,11838,14565,11951,14678,3
32947,11921,14520,12046,14646,3
32948,12029,14458,12154,14584,3
32949,12141,14403,12241,14503,3
32950,12234,14337,12334,14437,3
32951,12232,14230,12345,14344,3
32952,12139,14281,12252,14395,3
32953,12019,14333,12144,14458,3
32954,11919,14386,12044,14512,3
32955,11832,14445,11944,14558,3
32956,11732,14500,11845,14614,3
32957,11635,14588,11747,14701,3
32958,11548,14626,11661,14739,3
32959,11438,14662,11550,14775,3
32960,11436,14568,11548,14682,3
32961,11533,14507,11646,14620,3
32962,11639,14454,11752,14567,3
32963,11743,14400,11856,14514,3
32964,11843,14341,11955,14454,3
32965,11930,14283,12042,14397,3
32966,12027,14230,12140,14343,3
32967,12129,14168,12241,14282,3
32968,12235,14109,12347,14222,3
32969,12228,13998,12341,14111,3
32970,12137,14039,12262,14164,3
32971,12040,14121,12152,14235,3
32972,11925,14175,12038,14288,3
32973,11839,14230,11951,14343,3
32974,11728,14283,11841,14396,3
32975,11633,14343,11746,14456,3
32976,11550,14387,11663,14501,3
32977,11428,14445,11553,14571,3
32978,11421,14345,11546,14470,3
32979,11532,14274,11644,14388,3
32980,11637,14217,11750,14330,3
32981,11743,14174,11856,14288,3
32982,11849,14115,11962,14228,3
32983,11934,14055,12047,14169,3
32984,12021,14002,12121,14103,3
32985,12127,13936,12227,14037,3
32986,12218,13887,12330,14000,3
32987,12244,13768,12356,13881,3
32988,12125,13806,12250,13932,3
32989,12042,13878,12142,13979,3
32990,11938,13942,12051,14056,3
32991,11822,14000,11934,14113,3
32992,11729,14053,11841,14166,3
32993,11633,14106,11746,14219,3
32994,11534,14172,11646,14285,3
32995,11443,14225,11555,14338,3
32996,11443,14104,11555,14217,3
32997,11525,14057,11638,14170,3
32998,11638,13989,11750,14102,3
32999,11731,13938,11856,14064,3
33000,11828,13889,11928,13989,3
33001,11924,13838,12036,13951,3
33002,12021,13763,12134,13877,3
33003,12129,13725,12242,13838,3
33004,12229,13661,12341,13775,3
33005,12235,13544,12348,13657,3
33006,12136,13595,12248,13708,3
33007,12019,13653,12132,13766,3
33008,11928,13712,12041,13825,3
33009,11837,13772,11949,13885,3
33010,11718,13825,11843,13951,3
33011,11638,13880,11750,13993,3
33012,11549,13946,11649,14047,3
33013,11439,13995,11551,14108,3
33014,11420,13882,11545,14008,3
33015,11522,13838,11647,13963,3
33016,11634,13763,11746,13876,3
33017,11727,13710,11852,13836,3
33018,11837,13661,11950,13774,3
33019,11930,13612,12043,13725,3
33020,12026,13552,12138,13666,3
33021,12123,13478,12236,13591,3
33022,12242,13431,12354,13544,3
33023,12223,13333,12335,13446,3
33024,12132,13367,12244,13480,3
33025,12045,13435,12145,13536,3
33026,11937,13482,12049,13595,3
33027,11831,13546,11943,13659,3
33028,11738,13588,11850,13702,3
33029,11651,13644,11763,13757,3
33030,11545,13692,11657,13806,3
33031,11434,13745,11547,13858,3
33032,11435,13646,11560,13771,3
33033,11530,13603,11630,13704,3
33034,11619,13539,11732,13652,3
33035,11729,13488,11842,13601,3
33036,11837,13441,11950,13555,3
33037,11933,13380,12045,13493,3
33038,12022,13333,12134,13446,3
33039,11825,13316,11937,13429,3
33040,11736,13373,11848,13486,3
33041,11636,13426,11749,13539,3
33042,11537,13484,11649,13597,3
33043,11439,13537,11552,13650,3
33044,11431,13430,11543,13543,3
33045,11535,13375,11647,13488,3
33046,11723,13296,11836,13409,4
33047,12316,13393,12416,13493,3
33048,12424,13361,12536,13474,3
33049,12812,13231,12924,13345,3
33050,12915,13172,13015,13272,3
33051,12714,13265,12827,13379,3
33052,12615,13321,12727,13434,3
33053,12517,13385,12630,13498,3
33054,12415,13444,12515,13545,3
33055,12314,13493,12426,13606,3
33056,12305,13597,12418,13711,3
33057,12424,13548,12524,13649,3
33058,12515,13487,12627,13600,3
33059,12614,13438,12727,13551,3
33060,12718,13393,12818,13494,3
33061,12809,13327,12909,13428,3
33062,12911,13272,13024,13385,3
33063,12994,13208,13106,13321,3
33064,13102,13291,13214,13405,3
33065,13002,13323,13115,13437,3
33066,12909,13383,13021,13496,3
33067,12809,13440,12922,13554,3
33068,12729,13485,12841,13598,3
33069,12610,13544,12723,13658,3
33070,12417,13672,12530,13785,3
33071,12322,13747,12422,13847,3
33072,12339,13830,12439,13930,3
33073,12417,13779,12517,13879,3
33074,12510,13726,12623,13839,3
33075,12627,13660,12752,13786,3
33076,12718,13600,12830,13713,3
33077,12807,13545,12919,13658,3
33078,12913,13500,13013,13601,3
33079,12998,13447,13110,13560,3
33080,13112,13379,13225,13492,3
33081,13207,13439,13320,13552,3
33082,13110,13481,13222,13594,3
33083,13006,13551,13119,13665,3
33084,12911,13598,13023,13711,3
33085,12809,13649,12921,13762,3
33086,12731,13704,12843,13818,3
33087,12614,13777,12727,13890,3
33088,12531,13826,12644,13939,3
33089,12423,13900,12536,14013,3
33090,12341,13951,12441,14052,3
33091,12334,14068,12447,14182,3
33092,12413,14005,12513,14105,3
33093,12502,13941,12614,14054,3
33094,12603,13892,12716,14005,3
33095,12709,13830,12809,13931,3
33096,12830,13766,12930,13867,3
33097,12925,13726,13025,13827,3
33098,13014,13675,13127,13788,3
33099,13101,13611,13214,13724,3
33100,13196,13538,13309,13651,3
33101,13305,13479,13417,13592,3
33102,13300,13596,13413,13710,3
33103,13201,13663,13314,13777,3
33104,13110,13720,13222,13833,3
33105,13006,13775,13118,13888,3
33106,12915,13845,13027,13959,3
33107,12809,13890,12921,14003,3
33108,12726,13941,12826,14042,3
33109,12616,13998,12728,14112,3
33110,12529,14054,12642,14167,3
33111,12432,14109,12544,14222,3
33112,12324,14171,12436,14284,3
33113,12326,14282,12438,14395,3
33114,12412,14239,12525,14352,3
33115,12518,14175,12631,14289,3
33116,12626,14114,12739,14227,3
33117,12720,14063,12832,14176,3
33118,12815,14001,12927,14114,3
33119,12931,13952,13031,14052,3
33120,13001,13892,13114,14006,3
33121,13114,13850,13214,13950,3
33122,13207,13773,13319,13886,3
33123,13296,13722,13408,13835,3
33124,13298,13816,13410,13929,3
33125,13203,13880,13315,13993,3
33126,13118,13937,13243,14063,3
33127,13012,13997,13124,14110,3
33128,12917,14067,13029,14180,3
33129,12823,14103,12936,14216,3
33130,12715,14167,12828,14280,3
33131,12628,14227,12741,14340,3
33132,12508,14273,12633,14399,3
33133,12433,14331,12546,14444,3
33134,12330,14394,12430,14495,3
33135,12323,14518,12436,14631,3
33136,12421,14463,12521,14563,3
33137,12526,14414,12626,14515,3
33138,12622,14352,12734,14466,3
33139,12726,14286,12838,14400,3
33140,12808,14233,12908,14334,3
33141,12910,14191,13010,14291,3
33142,13014,14129,13126,14242,3
33143,13111,14065,13224,14178,3
33144,13209,14006,13321,14119,3
33145,13317,13961,13417,14061,3
33146,13310,14053,13423,14166,3
33147,13215,14110,13328,14223,3
33148,13115,14172,13228,14285,3
33149,13012,14221,13137,14347,3
33150,12908,14289,13020,14402,3
33151,12814,14342,12914,14442,3
33152,12730,14403,12830,14504,3
33153,12630,14448,12755,14574,3
33154,12533,14508,12645,14621,3
33155,12420,14567,12533,14681,3
33156,12325,14625,12425,14725,3
33157,12327,14744,12440,14857,3
33158,12420,14676,12533,14789,3
33159,12530,14631,12630,14732,3
33160,12617,14563,12730,14677,3
33161,12717,14514,12829,14628,3
33162,12806,14444,12918,14557,3
33163,12916,14427,13016,14528,3
33164,13014,14351,13126,14464,3
33165,13124,14297,13224,14398,3
33166,13204,14223,13317,14336,3
33167,13304,14172,13416,14285,3
33168,13308,14283,13420,14396,3
33169,13215,14344,13327,14458,3
33170,13111,14391,13236,14517,3
33171,13013,14466,13113,14566,3
33172,12918,14517,13031,14630,3
33173,12819,14559,12931,14673,3
33174,12723,14627,12836,14741,3
33175,12636,14681,12749,14794,3
33176,12530,14746,12630,14847,3
33177,12429,14781,12554,14906,3
